Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Sales
2022-01-03,S002,P0003,Furniture,West,327,130.0,166.0,127.03,94.45,20,Cloudy,1,99.26,Winter,12278.5
2022-01-03,S002,P0004,Groceries,North,409,11.0,48.0,8.25,27.28,10,Snowy,1,28.61,Autumn,300.08000000000004
2022-01-03,S002,P0005,Groceries,West,327,313.0,194.0,326.56,29.74,0,Snowy,1,31.67,Winter,9308.619999999999
2022-01-03,S002,P0006,Furniture,North,388,352.0,199.0,365.82,27.64,5,Snowy,0,27.19,Summer,9729.28
2022-01-03,S002,P0007,Toys,South,483,265.0,108.0,277.23,60.54,5,Rainy,0,55.83,Autumn,16043.1
2022-01-03,S002,P0008,Furniture,South,70,11.0,137.0,23.62,58.55,10,Cloudy,0,63.45,Summer,644.05
2022-01-03,S002,P0009,Groceries,South,288,191.0,29.0,207.27,58.59,0,Cloudy,0,60.98,Summer,11190.69
2022-01-03,S002,P0010,Electronics,West,270,185.0,150.0,192.21,95.48,0,Rainy,1,91.76,Winter,17663.8
2022-01-03,S002,P0011,Clothing,North,217,143.0,66.0,154.26,37.81,20,Snowy,1,37.14,Autumn,5406.83
2022-01-03,S002,P0012,Electronics,West,221,85.0,84.0,104.48,48.7,10,Rainy,0,51.33,Spring,4139.5
2022-01-03,S002,P0013,Groceries,West,303,270.0,164.0,268.73,65.89,10,Cloudy,0,64.52,Summer,17790.3
2022-01-03,S002,P0014,Groceries,West,298,233.0,143.0,245.02,20.37,0,Rainy,1,23.3,Spring,4746.21
2022-01-03,S002,P0015,Furniture,West,193,187.0,57.0,177.8,46.25,0,Snowy,0,49.2,Spring,8648.75
2022-01-03,S002,P0016,Electronics,South,205,39.0,147.0,37.83,71.74,10,Rainy,0,76.17,Winter,2797.8599999999997
2022-01-03,S002,P0017,Toys,West,427,234.0,195.0,231.16,20.57,10,Rainy,1,22.24,Autumn,4813.38
2022-01-03,S002,P0018,Clothing,South,365,213.0,106.0,208.31,29.88,20,Rainy,1,25.73,Autumn,6364.44
2022-01-03,S002,P0019,Clothing,North,111,55.0,163.0,71.88,73.98,15,Rainy,1,73.5,Winter,4068.9
2022-01-03,S002,P0020,Groceries,South,271,22.0,178.0,15.3,45.02,10,Sunny,0,47.01,Spring,990.44
2022-01-03,S003,P0001,Clothing,North,134,100.0,185.0,100.66,82.88,10,Sunny,1,86.74,Autumn,8288.0
2022-01-03,S003,P0002,Groceries,North,405,353.0,74.0,355.08,17.36,0,Cloudy,1,17.32,Spring,6128.08
2022-01-03,S003,P0003,Electronics,West,290,255.0,118.0,246.78,42.7,20,Snowy,0,40.38,Autumn,10888.5
2022-01-03,S003,P0004,Clothing,South,403,154.0,189.0,166.81,89.67,15,Sunny,0,88.99,Autumn,13809.18
2022-01-03,S003,P0005,Clothing,East,311,147.0,29.0,154.97,65.77,0,Cloudy,1,61.06,Spring,9668.189999999999
2022-01-03,S003,P0006,Electronics,North,448,342.0,112.0,357.52,95.74,10,Cloudy,0,94.29,Summer,32743.079999999998
2022-01-03,S003,P0007,Furniture,West,277,54.0,126.0,48.62,98.9,0,Cloudy,0,97.62,Summer,5340.6
2022-01-03,S003,P0008,Toys,East,421,289.0,112.0,292.21,41.11,15,Cloudy,0,36.9,Summer,11880.789999999999
2022-01-03,S003,P0009,Toys,South,241,179.0,135.0,198.59,42.07,0,Snowy,1,37.66,Winter,7530.53
2022-01-03,S003,P0010,Furniture,South,186,175.0,75.0,177.8,95.89,0,Rainy,1,96.19,Autumn,16780.75
2022-01-03,S003,P0011,Clothing,West,413,209.0,86.0,220.54,84.12,5,Sunny,0,89.06,Spring,17581.08
2022-01-03,S003,P0012,Toys,East,112,109.0,46.0,113.33,71.21,20,Rainy,1,74.71,Summer,7761.889999999999
2022-01-03,S003,P0013,Groceries,South,268,43.0,78.0,49.77,49.23,0,Rainy,1,47.75,Spring,2116.89
2022-01-03,S003,P0014,Toys,South,347,58.0,38.0,49.31,21.87,10,Rainy,1,25.0,Autumn,1268.46
2022-01-03,S003,P0015,Electronics,South,495,399.0,86.0,390.1,60.83,0,Cloudy,1,60.34,Spring,24271.17
2022-01-03,S003,P0016,Clothing,West,324,95.0,145.0,111.3,56.78,20,Rainy,0,60.75,Winter,5394.1
2022-01-03,S003,P0017,Clothing,West,330,296.0,138.0,297.58,76.12,5,Snowy,0,77.55,Spring,22531.52
2022-01-03,S003,P0018,Electronics,East,297,105.0,66.0,104.66,98.9,10,Sunny,0,96.55,Winter,10384.5
2022-01-03,S003,P0019,Clothing,East,169,103.0,47.0,107.67,46.24,5,Cloudy,0,47.84,Autumn,4762.72
2022-01-03,S003,P0020,Toys,South,257,131.0,103.0,123.65,16.35,15,Cloudy,0,19.59,Autumn,2141.8500000000004
2022-01-03,S004,P0001,Groceries,East,175,66.0,140.0,56.84,83.63,15,Sunny,0,79.9,Summer,5519.58
2022-01-03,S004,P0002,Groceries,West,228,163.0,161.0,161.48,81.57,0,Cloudy,1,77.66,Winter,13295.909999999998
2022-01-03,S004,P0003,Clothing,South,188,98.0,176.0,98.87,44.68,10,Snowy,0,42.55,Spring,4378.64
2022-01-03,S004,P0004,Groceries,East,211,150.0,20.0,167.75,60.11,0,Rainy,1,62.3,Summer,9016.5
2022-01-03,S004,P0005,Furniture,North,149,15.0,60.0,21.91,24.63,20,Snowy,0,27.97,Winter,369.45
2022-01-03,S004,P0006,Electronics,North,383,36.0,75.0,26.89,36.31,5,Cloudy,1,34.82,Autumn,1307.16
2022-01-03,S004,P0007,Electronics,East,478,303.0,153.0,307.7,11.36,15,Cloudy,1,15.64,Autumn,3442.08
2022-01-03,S004,P0008,Electronics,East,217,209.0,35.0,215.04,63.1,10,Rainy,1,65.17,Winter,13187.9
2022-01-03,S004,P0009,Electronics,West,73,69.0,65.0,68.51,30.82,20,Sunny,0,35.26,Winter,2126.58
2022-01-03,S004,P0010,Electronics,West,467,143.0,183.0,139.44,23.73,0,Snowy,0,21.84,Winter,3393.39
2022-01-03,S004,P0011,Clothing,West,353,239.0,44.0,255.26,29.49,5,Sunny,0,31.68,Winter,7048.11
2022-01-03,S004,P0012,Groceries,North,471,192.0,115.0,188.72,74.42,15,Cloudy,1,75.61,Autumn,14288.64
2022-01-03,S004,P0013,Clothing,South,129,23.0,92.0,38.86,58.3,20,Rainy,1,59.12,Autumn,1340.8999999999999
2022-01-03,S004,P0014,Groceries,East,301,165.0,34.0,160.46,60.58,0,Sunny,1,58.02,Winter,9995.699999999999
2022-01-03,S004,P0015,Groceries,South,423,85.0,73.0,95.5,73.48,0,Rainy,0,77.0,Spring,6245.8
2022-01-03,S004,P0016,Groceries,East,385,79.0,130.0,86.62,16.18,10,Cloudy,0,18.35,Spring,1278.22
2022-01-03,S004,P0017,Toys,North,74,33.0,29.0,43.64,38.52,15,Rainy,0,39.57,Spring,1271.16
2022-01-03,S004,P0018,Electronics,South,467,270.0,108.0,270.37,46.93,0,Snowy,0,46.83,Winter,12671.1
2022-01-03,S004,P0019,Toys,North,140,1.0,47.0,-3.91,80.41,0,Snowy,0,76.9,Winter,80.41
2022-01-03,S004,P0020,Clothing,East,197,149.0,134.0,161.2,95.33,20,Cloudy,0,97.42,Winter,14204.17
2022-01-03,S005,P0001,Groceries,North,159,3.0,145.0,18.12,36.3,0,Snowy,0,34.96,Winter,108.89999999999999
2022-01-03,S005,P0002,Electronics,North,322,59.0,111.0,78.35,82.08,10,Sunny,1,84.13,Spring,4842.72
2022-01-03,S005,P0003,Groceries,East,106,15.0,101.0,25.13,46.4,20,Snowy,0,49.42,Summer,696.0
2022-01-03,S005,P0004,Groceries,South,475,351.0,132.0,358.12,59.76,5,Cloudy,0,57.14,Spring,20975.76
2022-01-03,S005,P0005,Groceries,North,83,66.0,57.0,63.37,60.35,20,Sunny,1,60.81,Winter,3983.1
2022-01-03,S005,P0006,Groceries,West,117,62.0,58.0,59.04,40.61,10,Snowy,1,44.37,Autumn,2517.82
2022-01-03,S005,P0007,Clothing,West,368,77.0,44.0,95.69,63.61,5,Rainy,1,63.81,Winter,4897.97
2022-01-03,S005,P0008,Electronics,South,207,177.0,154.0,173.93,97.09,5,Snowy,1,95.17,Summer,17184.93
2022-01-03,S005,P0009,Electronics,West,398,349.0,98.0,350.47,52.72,10,Sunny,0,55.74,Winter,18399.28
2022-01-03,S005,P0010,Groceries,North,476,74.0,25.0,91.48,14.41,20,Sunny,1,11.25,Spring,1066.34
2022-01-03,S005,P0011,Groceries,North,119,40.0,151.0,43.92,74.14,0,Cloudy,1,69.67,Winter,2965.6
2022-01-03,S005,P0012,Toys,North,77,72.0,27.0,68.01,46.94,20,Rainy,1,46.58,Winter,3379.68
2022-01-03,S005,P0013,Toys,South,191,190.0,126.0,205.54,23.04,5,Snowy,0,19.33,Autumn,4377.599999999999
2022-01-03,S005,P0014,Toys,North,419,263.0,189.0,263.83,28.02,5,Sunny,1,23.72,Autumn,7369.26
2022-01-03,S005,P0015,Toys,South,184,126.0,175.0,143.76,86.82,20,Cloudy,0,85.26,Autumn,10939.32
2022-01-03,S005,P0016,Clothing,North,361,17.0,171.0,25.61,80.31,5,Cloudy,1,76.56,Spring,1365.27
2022-01-03,S005,P0017,Toys,East,154,19.0,116.0,37.45,41.28,10,Rainy,0,40.59,Spring,784.32
2022-01-03,S005,P0018,Toys,North,376,36.0,53.0,43.47,38.42,0,Snowy,1,35.98,Winter,1383.1200000000001
2022-01-03,S005,P0019,Toys,North,268,207.0,177.0,198.44,59.93,20,Snowy,0,64.67,Autumn,12405.51
2022-01-03,S005,P0020,Toys,South,451,91.0,193.0,99.88,66.76,5,Sunny,0,62.53,Summer,6075.160000000001
2022-01-04,S001,P0001,Groceries,South,85,58.0,193.0,52.87,77.88,15,Cloudy,1,75.99,Winter,4517.04
2022-01-04,S001,P0002,Electronics,North,91,91.0,142.0,82.65,88.22,15,Sunny,1,87.44,Autumn,8028.0199999999995
2022-01-04,S001,P0003,Toys,South,184,70.0,191.0,82.51,10.55,15,Cloudy,0,7.6,Winter,738.5
2022-01-04,S001,P0004,Electronics,North,209,0.0,123.0,15.37,44.81,5,Sunny,1,45.53,Winter,0.0
2022-01-04,S001,P0005,Electronics,East,470,32.0,192.0,45.57,69.65,10,Snowy,0,73.5,Spring,2228.8
2022-01-04,S001,P0006,Clothing,South,127,8.0,84.0,0.54,53.35,20,Cloudy,0,55.07,Spring,426.8
2022-01-04,S001,P0007,Groceries,North,367,341.0,39.0,336.71,33.47,5,Cloudy,0,28.95,Spring,11413.27
2022-01-04,S001,P0008,Electronics,East,404,347.0,183.0,350.96,61.1,20,Sunny,0,58.46,Winter,21201.7
2022-01-04,S001,P0009,Groceries,North,403,15.0,187.0,26.72,45.25,10,Sunny,0,46.74,Summer,678.75
2022-01-04,S001,P0010,Toys,East,494,85.0,122.0,92.86,94.98,20,Rainy,0,98.87,Autumn,8073.3
2022-01-04,S001,P0011,Toys,South,421,30.0,33.0,49.2,24.21,0,Sunny,0,25.48,Spring,726.3000000000001
2022-01-04,S001,P0012,Electronics,West,150,136.0,129.0,140.64,66.07,5,Snowy,0,70.84,Winter,8985.519999999999
2022-01-04,S001,P0013,Toys,North,94,31.0,174.0,46.7,34.68,10,Sunny,0,33.73,Winter,1075.08
2022-01-04,S001,P0014,Clothing,East,77,7.0,76.0,22.66,98.28,15,Cloudy,1,95.38,Spring,687.96
2022-01-04,S001,P0015,Electronics,West,430,377.0,118.0,371.89,87.24,10,Cloudy,1,88.66,Spring,32889.479999999996
2022-01-04,S001,P0016,Groceries,North,168,28.0,32.0,33.2,93.4,10,Sunny,0,93.22,Summer,2615.2000000000003
2022-01-04,S001,P0017,Toys,West,353,348.0,36.0,349.59,53.02,0,Cloudy,1,57.08,Autumn,18450.960000000003
2022-01-04,S001,P0018,Groceries,South,380,258.0,66.0,258.58,58.54,5,Sunny,1,60.77,Summer,15103.32
2022-01-04,S001,P0019,Toys,West,127,41.0,191.0,50.38,63.29,15,Sunny,1,61.73,Autumn,2594.89
2022-01-04,S001,P0020,Electronics,North,153,49.0,139.0,44.55,10.93,0,Snowy,1,10.76,Winter,535.5699999999999
2022-01-04,S002,P0001,Clothing,North,108,83.0,25.0,85.5,45.49,5,Sunny,1,44.33,Spring,3775.67
2022-01-04,S002,P0002,Furniture,West,109,60.0,172.0,71.47,52.33,10,Cloudy,1,51.78,Summer,3139.7999999999997
2022-01-04,S002,P0003,Toys,North,493,448.0,113.0,459.44,41.55,15,Rainy,0,44.02,Winter,18614.399999999998
2022-01-04,S002,P0004,Toys,East,289,11.0,21.0,26.96,58.13,0,Sunny,1,61.63,Summer,639.4300000000001
2022-01-04,S002,P0005,Groceries,East,425,390.0,175.0,407.4,25.67,10,Snowy,0,23.55,Spring,10011.300000000001
2022-01-04,S002,P0006,Clothing,West,118,81.0,139.0,88.67,33.96,0,Sunny,0,29.22,Summer,2750.76
2022-01-04,S002,P0007,Electronics,North,449,121.0,118.0,132.54,81.35,20,Cloudy,0,82.18,Spring,9843.349999999999
2022-01-04,S002,P0008,Groceries,West,184,44.0,152.0,52.26,57.34,20,Rainy,0,56.99,Spring,2522.96
2022-01-04,S002,P0009,Toys,East,239,88.0,31.0,104.13,50.36,15,Cloudy,0,47.77,Winter,4431.68
2022-01-04,S002,P0010,Groceries,West,216,142.0,172.0,138.75,51.34,15,Rainy,1,53.35,Autumn,7290.280000000001
2022-01-04,S002,P0011,Toys,North,291,48.0,69.0,48.65,13.09,20,Snowy,1,11.98,Summer,628.3199999999999
2022-01-04,S002,P0012,Electronics,North,74,61.0,87.0,67.72,94.85,0,Cloudy,0,93.92,Winter,5785.849999999999
2022-01-04,S002,P0013,Electronics,East,429,140.0,180.0,151.22,16.47,5,Sunny,0,17.47,Summer,2305.7999999999997
2022-01-04,S002,P0014,Toys,West,467,390.0,188.0,408.18,82.15,15,Cloudy,1,79.63,Summer,32038.500000000004
2022-01-04,S002,P0015,Toys,North,121,91.0,197.0,93.99,61.13,5,Rainy,0,62.56,Summer,5562.83
2022-01-04,S002,P0016,Groceries,East,134,32.0,107.0,32.03,63.74,10,Snowy,0,61.83,Winter,2039.68
2022-01-04,S002,P0017,Electronics,East,152,60.0,92.0,54.96,66.78,10,Snowy,1,67.89,Winter,4006.8
2022-01-04,S002,P0018,Clothing,South,236,206.0,63.0,220.44,30.12,15,Sunny,1,27.89,Winter,6204.72
2022-01-04,S002,P0019,Groceries,West,253,108.0,36.0,107.84,31.26,10,Sunny,1,33.52,Summer,3376.0800000000004
2022-01-04,S002,P0020,Furniture,East,403,349.0,42.0,340.49,21.47,0,Rainy,0,17.22,Winter,7493.03
2022-01-04,S003,P0001,Furniture,South,335,271.0,147.0,276.13,81.01,20,Rainy,0,83.63,Summer,21953.710000000003
2022-01-04,S003,P0002,Electronics,South,293,202.0,130.0,215.12,59.97,5,Snowy,1,61.76,Spring,12113.94
2022-01-04,S003,P0003,Toys,North,169,34.0,91.0,24.17,26.87,10,Snowy,0,30.53,Summer,913.58
2022-01-04,S003,P0004,Clothing,West,294,165.0,43.0,164.1,99.12,10,Rainy,0,97.69,Summer,16354.800000000001
2022-01-04,S003,P0005,Groceries,North,69,2.0,161.0,21.27,24.29,5,Rainy,0,25.5,Summer,48.58
2022-01-04,S003,P0006,Electronics,East,328,308.0,113.0,323.67,18.48,0,Rainy,1,17.76,Autumn,5691.84
2022-01-04,S003,P0007,Toys,North,173,76.0,157.0,75.54,54.73,10,Snowy,1,52.32,Spring,4159.48
2022-01-04,S003,P0008,Toys,East,108,91.0,129.0,95.55,59.61,5,Rainy,1,57.85,Summer,5424.51
2022-01-04,S003,P0009,Furniture,West,494,113.0,84.0,121.8,14.64,20,Cloudy,1,12.8,Spring,1654.3200000000002
2022-01-04,S003,P0010,Electronics,East,366,274.0,102.0,268.6,63.63,15,Cloudy,1,62.96,Winter,17434.62
2022-01-04,S003,P0011,Toys,East,441,116.0,52.0,128.01,95.99,10,Sunny,0,95.78,Autumn,11134.84
2022-01-04,S003,P0012,Electronics,North,181,5.0,37.0,18.13,75.41,5,Rainy,1,75.03,Summer,377.04999999999995
2022-01-04,S003,P0013,Furniture,East,330,115.0,116.0,111.27,24.19,15,Rainy,1,28.03,Autumn,2781.8500000000004
2022-01-04,S003,P0014,Clothing,East,228,79.0,158.0,75.88,85.33,0,Sunny,1,82.64,Spring,6741.07
2022-01-04,S003,P0015,Electronics,East,344,223.0,53.0,235.42,15.58,15,Cloudy,0,19.75,Winter,3474.34
2022-01-04,S003,P0016,Furniture,West,336,258.0,175.0,260.26,19.63,10,Cloudy,1,20.65,Summer,5064.54
2022-01-04,S003,P0017,Toys,West,355,236.0,26.0,248.1,53.81,0,Rainy,0,49.72,Winter,12699.16
2022-01-04,S003,P0018,Toys,North,431,309.0,165.0,323.61,37.49,20,Cloudy,0,40.66,Autumn,11584.41
2022-01-04,S003,P0019,Groceries,North,172,32.0,160.0,26.96,38.2,0,Rainy,0,38.42,Summer,1222.4
2022-01-04,S003,P0020,Clothing,South,145,44.0,122.0,43.44,84.13,15,Snowy,1,84.05,Winter,3701.72
2022-01-04,S004,P0001,Furniture,South,487,145.0,149.0,154.43,20.39,15,Sunny,0,21.17,Summer,2956.55
2022-01-04,S004,P0002,Groceries,North,216,150.0,162.0,141.65,70.46,20,Sunny,1,66.42,Summer,10568.999999999998
2022-01-04,S004,P0003,Toys,West,236,40.0,104.0,36.09,53.13,5,Snowy,1,48.66,Spring,2125.2000000000003
2022-01-04,S004,P0004,Toys,West,260,245.0,199.0,256.94,82.0,10,Sunny,1,81.29,Winter,20090.0
2022-01-04,S004,P0005,Furniture,North,435,241.0,160.0,255.72,75.55,15,Snowy,0,75.67,Autumn,18207.55
2022-01-04,S004,P0006,Groceries,South,499,138.0,175.0,128.04,50.26,0,Cloudy,1,47.5,Autumn,6935.88
2022-01-04,S004,P0007,Clothing,East,180,152.0,102.0,157.24,56.58,5,Cloudy,1,52.57,Autumn,8600.16
2022-01-04,S004,P0008,Furniture,West,128,12.0,85.0,16.36,37.17,10,Rainy,1,32.41,Winter,446.04
2022-01-04,S004,P0009,Furniture,South,291,158.0,35.0,158.23,82.75,20,Sunny,1,83.85,Winter,13074.5
2022-01-04,S004,P0010,Clothing,North,444,265.0,187.0,264.83,23.53,10,Sunny,1,24.56,Spring,6235.450000000001
2022-01-04,S004,P0011,Clothing,East,281,240.0,182.0,243.7,56.3,5,Sunny,0,60.74,Spring,13512.0
2022-01-04,S004,P0012,Toys,North,189,153.0,155.0,145.17,94.09,5,Cloudy,0,90.8,Spring,14395.77
2022-01-04,S004,P0013,Groceries,West,80,68.0,48.0,81.02,24.53,20,Snowy,1,23.7,Spring,1668.04
2022-01-04,S004,P0014,Furniture,West,314,302.0,42.0,300.24,70.33,20,Snowy,0,72.22,Autumn,21239.66
2022-01-04,S004,P0015,Clothing,West,167,70.0,42.0,69.66,79.68,5,Rainy,1,77.12,Spring,5577.6
2022-01-04,S004,P0016,Groceries,West,129,92.0,73.0,89.92,25.69,0,Sunny,0,27.17,Autumn,2363.48
2022-01-04,S004,P0017,Clothing,East,425,275.0,160.0,266.14,25.04,5,Sunny,1,29.56,Summer,6886.0
2022-01-04,S004,P0018,Groceries,East,103,3.0,34.0,20.62,56.02,15,Sunny,0,59.96,Winter,168.06
2022-01-04,S004,P0019,Groceries,West,471,307.0,143.0,319.56,31.39,5,Rainy,1,29.82,Winter,9636.73
2022-01-04,S004,P0020,Groceries,South,364,62.0,27.0,68.97,86.86,15,Snowy,0,89.19,Spring,5385.32
2022-01-04,S005,P0001,Furniture,North,383,195.0,175.0,214.04,21.71,20,Rainy,0,24.12,Winter,4233.45
2022-01-04,S005,P0002,Furniture,West,495,33.0,75.0,36.13,40.56,5,Rainy,1,39.9,Winter,1338.48
2022-01-04,S005,P0003,Toys,South,439,263.0,107.0,266.77,29.2,5,Snowy,0,30.66,Winter,7679.599999999999
2022-01-04,S005,P0004,Toys,West,101,83.0,94.0,97.81,82.18,20,Cloudy,1,78.43,Summer,6820.9400000000005
2022-01-04,S005,P0005,Toys,South,292,78.0,25.0,85.65,45.85,15,Sunny,1,43.84,Autumn,3576.3
2022-01-04,S005,P0006,Clothing,West,466,118.0,75.0,133.87,42.08,10,Sunny,0,37.49,Summer,4965.44
2022-01-04,S005,P0007,Clothing,North,175,147.0,130.0,141.44,51.22,10,Cloudy,1,54.22,Spring,7529.34
2022-01-04,S005,P0008,Furniture,South,327,216.0,124.0,233.51,62.03,20,Cloudy,0,64.13,Summer,13398.48
2022-01-04,S005,P0009,Groceries,West,194,27.0,43.0,26.91,36.53,15,Snowy,1,35.63,Spring,986.3100000000001
2022-01-04,S005,P0010,Electronics,North,349,172.0,189.0,171.35,84.66,5,Rainy,1,79.81,Winter,14561.519999999999
2022-01-04,S005,P0011,Toys,West,237,78.0,192.0,77.14,39.15,0,Snowy,1,35.15,Autumn,3053.7
2022-01-04,S005,P0012,Clothing,South,220,196.0,82.0,187.61,45.65,15,Cloudy,1,48.04,Summer,8947.4
2022-01-04,S005,P0013,Groceries,North,86,75.0,153.0,72.27,40.27,15,Sunny,1,41.66,Summer,3020.2500000000005
2022-01-04,S005,P0014,Toys,West,334,11.0,179.0,8.45,82.99,15,Snowy,1,87.85,Spring,912.89
2022-01-04,S005,P0015,Clothing,West,186,144.0,197.0,150.43,60.15,20,Cloudy,1,61.9,Summer,8661.6
2022-01-04,S005,P0016,Electronics,North,288,200.0,180.0,216.05,15.19,10,Sunny,0,12.13,Winter,3038.0
2022-01-04,S005,P0017,Toys,North,460,256.0,107.0,252.35,37.46,20,Cloudy,1,33.09,Autumn,9589.76
2022-01-04,S005,P0018,Groceries,East,482,118.0,168.0,137.7,34.44,10,Cloudy,0,33.51,Spring,4063.9199999999996
2022-01-04,S005,P0019,Toys,North,278,244.0,24.0,259.18,84.99,20,Rainy,0,85.21,Autumn,20737.559999999998
2022-01-04,S005,P0020,Furniture,West,128,54.0,139.0,62.09,81.63,10,Rainy,0,78.32,Autumn,4408.0199999999995
2022-01-05,S001,P0001,Groceries,South,238,147.0,37.0,150.27,28.46,20,Sunny,1,29.4,Winter,4183.62
2022-01-05,S001,P0002,Toys,West,270,220.0,165.0,237.0,79.54,10,Rainy,0,80.22,Spring,17498.800000000003
2022-01-05,S001,P0003,Toys,South,216,97.0,198.0,101.54,80.57,5,Rainy,1,78.89,Summer,7815.289999999999
2022-01-05,S001,P0004,Electronics,North,172,29.0,73.0,40.03,93.53,20,Snowy,1,93.55,Autumn,2712.37
2022-01-05,S001,P0005,Furniture,West,405,192.0,76.0,193.38,46.13,0,Cloudy,0,42.56,Spring,8856.960000000001
2022-01-05,S001,P0006,Toys,North,338,158.0,139.0,168.84,60.2,0,Rainy,1,57.13,Winter,9511.6
2022-01-05,S001,P0007,Groceries,West,409,8.0,143.0,17.44,53.65,5,Cloudy,0,53.31,Autumn,429.2
2022-01-05,S001,P0008,Electronics,West,102,42.0,23.0,35.11,59.2,5,Snowy,0,58.19,Winter,2486.4
2022-01-05,S001,P0009,Furniture,East,433,5.0,185.0,6.6,98.03,5,Rainy,0,93.57,Spring,490.15
2022-01-05,S001,P0010,Furniture,East,288,93.0,169.0,85.66,32.6,20,Rainy,0,32.17,Spring,3031.8
2022-01-05,S001,P0011,Groceries,North,485,44.0,191.0,54.08,53.31,5,Sunny,1,52.89,Spring,2345.6400000000003
2022-01-05,S001,P0012,Electronics,West,414,78.0,91.0,76.67,93.96,20,Sunny,0,98.29,Summer,7328.879999999999
2022-01-05,S001,P0013,Toys,East,370,57.0,24.0,55.73,83.3,0,Snowy,0,82.46,Summer,4748.099999999999
2022-01-05,S001,P0014,Toys,North,233,161.0,171.0,155.79,12.66,15,Rainy,1,12.38,Autumn,2038.26
2022-01-05,S001,P0015,Toys,West,272,172.0,139.0,183.33,55.77,20,Rainy,1,59.56,Winter,9592.44
2022-01-05,S001,P0016,Groceries,East,189,132.0,196.0,143.24,30.15,15,Rainy,0,26.17,Autumn,3979.7999999999997
2022-01-05,S001,P0017,Electronics,East,120,46.0,156.0,53.06,63.75,5,Snowy,0,60.02,Winter,2932.5
2022-01-05,S001,P0018,Groceries,South,248,17.0,200.0,17.8,97.51,10,Snowy,0,97.99,Spring,1657.67
2022-01-05,S001,P0019,Electronics,West,492,38.0,167.0,47.82,49.8,5,Rainy,1,47.76,Autumn,1892.3999999999999
2022-01-05,S001,P0020,Toys,West,355,11.0,26.0,4.5,33.3,10,Rainy,0,37.71,Winter,366.29999999999995
2022-01-05,S002,P0001,Furniture,East,250,161.0,70.0,171.45,56.24,15,Snowy,1,60.32,Spring,9054.64
2022-01-05,S002,P0002,Electronics,North,182,101.0,81.0,92.92,43.43,20,Sunny,1,39.61,Autumn,4386.43
2022-01-05,S002,P0003,Electronics,North,274,263.0,91.0,257.46,30.78,10,Snowy,0,34.67,Summer,8095.14
2022-01-05,S002,P0004,Furniture,North,148,32.0,142.0,25.88,82.85,5,Sunny,0,78.98,Autumn,2651.2
2022-01-05,S002,P0005,Clothing,West,241,209.0,36.0,212.58,87.11,0,Cloudy,1,83.23,Spring,18205.99
2022-01-05,S002,P0006,Groceries,West,131,24.0,176.0,22.17,56.68,5,Cloudy,0,60.18,Spring,1360.32
2022-01-05,S002,P0007,Groceries,South,80,20.0,176.0,34.05,80.01,5,Rainy,1,80.65,Winter,1600.2
2022-01-05,S002,P0008,Clothing,East,483,148.0,111.0,145.1,41.24,0,Cloudy,1,44.9,Autumn,6103.52
2022-01-05,S002,P0009,Toys,West,228,100.0,183.0,109.92,96.96,5,Cloudy,1,98.62,Spring,9696.0
2022-01-05,S002,P0010,Toys,East,202,129.0,55.0,119.12,87.69,20,Snowy,0,83.87,Autumn,11312.01
2022-01-05,S002,P0011,Furniture,East,440,257.0,41.0,266.89,74.45,5,Cloudy,1,76.99,Spring,19133.65
2022-01-05,S002,P0012,Groceries,West,264,262.0,29.0,269.59,53.28,5,Rainy,0,56.77,Summer,13959.36
2022-01-05,S002,P0013,Toys,East,296,200.0,20.0,214.64,25.38,15,Cloudy,1,25.99,Spring,5076.0
2022-01-05,S002,P0014,Groceries,West,201,56.0,187.0,69.26,23.84,10,Sunny,1,19.73,Spring,1335.04
2022-01-05,S002,P0015,Clothing,South,70,24.0,28.0,17.01,52.21,20,Cloudy,0,56.17,Summer,1253.04
2022-01-05,S002,P0016,Furniture,West,176,105.0,174.0,106.4,79.34,20,Cloudy,0,79.16,Spring,8330.7
2022-01-05,S002,P0017,Groceries,East,399,294.0,100.0,302.77,13.13,15,Snowy,0,9.46,Summer,3860.2200000000003
2022-01-05,S002,P0018,Groceries,East,294,142.0,63.0,154.25,23.28,15,Cloudy,1,23.86,Autumn,3305.76
2022-01-05,S002,P0019,Electronics,South,222,55.0,27.0,68.88,67.3,10,Sunny,1,66.27,Spring,3701.5
2022-01-05,S002,P0020,Electronics,South,123,24.0,110.0,27.69,17.35,20,Cloudy,1,13.22,Autumn,416.40000000000003
2022-01-05,S003,P0001,Electronics,West,388,53.0,55.0,47.35,93.06,0,Snowy,1,88.15,Summer,4932.18
2022-01-05,S003,P0002,Groceries,South,191,189.0,177.0,187.88,84.04,20,Cloudy,0,87.67,Winter,15883.560000000001
2022-01-05,S003,P0003,Furniture,East,370,146.0,68.0,155.15,25.75,0,Rainy,1,30.21,Summer,3759.5
2022-01-05,S003,P0004,Furniture,East,463,186.0,77.0,188.51,76.32,20,Cloudy,0,79.04,Summer,14195.519999999999
2022-01-05,S003,P0005,Toys,West,140,77.0,149.0,90.49,49.52,20,Snowy,1,54.31,Spring,3813.0400000000004
